name,x,y,radius
1,0.5908446386657102,0.7667970365022592,0.2
2,0.47065403231183434,0.7136726849936891,0.4
3,0.5162283263025645,0.5531434156562192,0.2
4,0.5519352405146194,0.6644306500237949,0.2
5,0.7129271835403188,0.7358137885172651,0.4
6,0.6524046507017727,0.6560529960883137,0.4
7,0.5666493530081849,0.9134644999087622,0.2
8,0.7221009461089807,0.9712495267905408,0.4
9,0.6845646920781006,0.4990298375787914,0.2
10,0.8647589742932102,0.6819851309040501,0.4
11,0.40864872375402456,0.6416834165143572,0.4
12,0.7575581393048549,0.8704568585674732,0.2
13,0.4574694940233358,0.8086611900893078,0.2
14,0.8763834467683481,0.9233275908036235,0.4
15,0.9580699303037475,0.8092868494452552,0.2
16,0.7239719824410669,0.5919148322670061,0.2
17,0.42081944934397586,0.4848554497580346,0.4
18,0.9993387987977027,0.6807557449353371,0.2
19,0.3273905000456483,0.3486833739071835,0.2
20,0.7514943553243155,0.3882256550291427,0.4
21,0.8305494234843501,0.5294989114256186,0.2
22,0.6526553537054963,0.8419668385700164,0.2
23,0.6177277360389088,0.35080576971460864,0.2
24,0.419402050005812,0.3246400873169573,0.2
25,0.984023718728848,0.8978848112429301,0.2
26,0.23973542350492388,0.31523116419393005,0.4
27,0.8202381350499256,0.7832876154030188,0.4
28,0.3869941631284408,0.21368621291535667,0.2
29,0.2839119413881066,0.6517759626284217,0.2
30,0.5001160944397103,0.4052380224631609,0.2
31,0.9346049222620778,0.5856689858446664,0.4
32,0.17808804861256314,0.725381504584754,0.4
33,0.2818104658826257,0.5135800127106158,0.2
34,0.515309671565847,0.1920773205384978,0.4
35,0.30593501284186114,0.7707736877699132,0.2
36,0.20763950376101042,0.5949594189398015,0.4
37,0.44832841232427917,0.9075755581789139,0.2
38,0.9925887735668281,0.5050002136498295,0.2
39,0.5198459805146729,0.31145050858670054,0.4
40,0.8321978983237437,0.3105954137396483,0.4
41,0.14421625661715642,0.43847073741615505,0.4
42,0.3450746051472842,0.8814508132874638,0.2
43,0.6310405460913836,0.9822044726458632,0.2
44,0.4765579091952974,0.09522034810508889,0.2
45,0.5932059047488064,0.4423366772930725,0.4
46,0.1054015825683213,0.34436289731659336,0.4
47,0.2570904623347451,0.19565483912508602,0.4
48,0.21392911587408522,0.9718233418031518,0.4
49,0.9458182417511414,0.42754914457617543,0.4
50,0.5970416480534907,0.23864618701334317,0.4
51,0.6798271192487663,0.13583243461677635,0.4
52,0.6951281055748096,0.2538611023498736,0.2
53,0.07556506341123159,0.9347134596735658,0.2
54,0.8004074258521786,0.2130241098643704,0.4
55,0.5504265337100896,0.02390058292047309,0.4
56,0.6995357892915746,0.003001713560075586,0.4
57,0.8497727690020778,0.42385123192727336,0.4
58,0.10515142144118841,0.24250628873828803,0.4
59,0.06724949734441968,0.5234303128231265,0.2
60,0.9610784573005057,0.2509380381906063,0.4
61,0.012663428077187455,0.4029962372987482,0.4
62,0.3645079179816297,0.5593725737627357,0.2
63,0.04576680284125503,0.6300624397772766,0.2
64,0.8778957713983851,0.07619280142793664,0.4
65,0.16871590853302776,0.05363081948312934,0.2
66,0.34433381097560484,0.9883423397114922,0.2
67,0.2698671587198622,0.4234905603332809,0.2
68,0.3887766347210531,0.06504252522831744,0.4
69,0.16647052385521707,0.8632238317860668,0.2
70,0.12652034740696622,0.14535222262759523,0.4
71,0.8021181371167186,0.020146671312542393,0.4
72,0.5857926077548329,0.11074105575020093,0.4
73,0.46242987065013413,0.0005715651710393871,0.2
74,0.8903944487027173,0.16683589501874274,0.4
75,0.9985821450816763,0.11676526646450448,0.2
76,0.2634900614373723,0.04492504706494985,0.2
77,0.030587884715562064,0.822689589210675,0.4
78,0.017410982646589773,0.2876831412140094,0.2
79,0.016247211801647912,0.7189243962871713,0.4
80,0.025649743137397554,0.13131134796707844,0.2
81,0.7758184792944354,0.12152767782838611,0.2
82,0.9598925716022612,0.003788562330731063,0.2
83,0.008283646305903891,0.027009861397061713,0.2
84,0.5267643754307013,0.9993964023743579,0.2
85,0.31673740120737737,0.12190590401921768,0.2
